2020082020;97750.0
2020082020;99110.0
2020082020;98150.0
2020082020;101140.0
2020082023;98670.0
2020082023;100210.0
2020082023;100280.0
2020082023;91750.0
2020082023;96470.0
2020082102;97140.0
2020082105;101350.0
2020082108;99620.0
2020082108;100610.0
2020082114;97250.0
2020082117;100390.0
2020082117;100100.0
2020082120;97450.0
2020082120;92200.0
2020082120;101200.0
2020082202;100730.0
2020082202;101190.0
2020082202;100870.0
2020082205;100020.0
2020082205;100570.0
2020082208;100590.0
2020082211;101040.0
2020082214;101020.0
2020082214;100130.0
2020082214;102050.0
2020082214;99340.0
2020082214;94000.0
2020082214;101290.0
2020082217;101650.0
2020082217;97550.0
2020082220;101570.0
2020081714;96700.0
2020081717;96510.0
2020081717;100720.0
2020081805;100670.0
2020081805;99990.0
2020081805;100880.0
2020081808;99710.0
2020081811;100330.0
2020081814;100340.0
2020081814;99450.0
2020081814;98440.0
2020081817;100100.0
2020081817;98050.0
2020081820;99840.0
2020081820;99280.0
2020081823;98370.0
2020081823;100290.0
2020081902;100210.0
2020081902;100410.0
2020081908;91840.0
2020081908;100190.0
2020081908;100960.0
2020081911;99640.0
2020081911;96250.0
2020081911;100830.0
2020081914;99790.0
2020081914;98840.0
2020082608;99950.0
2020082608;101350.0
2020082611;101870.0
2020082611;100950.0
2020082614;100250.0
2020082614;101180.0
2020082617;99040.0
2020082617;101200.0
2020082620;100840.0
2020082623;99360.0
2020082702;101310.0
2020082702;101510.0
2020082702;98980.0
2020082705;100810.0
2020082705;101260.0
2020082705;100130.0
2020082705;101610.0
2020082708;101150.0
2020082708;101510.0
2020082708;101630.0
2020082711;99940.0
2020082711;101030.0
2020082711;92430.0
2020082711;101290.0
2020082714;100150.0
2020082720;99640.0
2020082723;100210.0
2020082802;99640.0
2020082802;99520.0
2020082802;91960.0
2020082220;100090.0
2020082220;99310.0
2020082220;97550.0
2020082223;99380.0
2020082223;100600.0
2020082223;101610.0
2020082302;101900.0
2020082305;101070.0
2020082308;101060.0
2020082308;98500.0
2020082311;101000.0
2020082314;101910.0
2020082314;101690.0
2020082314;101540.0
2020082317;102120.0
2020082320;101110.0
2020082320;100830.0
2020082323;100860.0
2020082323;98310.0
2020082323;101000.0
2020082402;100140.0
2020082402;100880.0
2020082405;101150.0
2020082408;100790.0
2020082408;100110.0
2020082408;100710.0
2020082414;101560.0
2020082414;101090.0
2020082417;98820.0
2020082417;101120.0
2020082420;97880.0
2020081920;96880.0
2020081920;98830.0
2020081920;100850.0
2020081920;100990.0
2020081923;99220.0
2020081923;99780.0
2020081923;98720.0
2020081923;99510.0
2020081923;96960.0
2020081923;99720.0
2020082002;97010.0
2020082005;98880.0
2020082005;99990.0
