2020010101;3.54285714285717
2020010104;3.36428571428574
2020010107;3.26904761904764
2020010110;4.49523809523812
2020010113;7.05238095238098
2020010116;7.22380952380955
2020010119;5.40714285714288
2020010122;4.62380952380955
2020010201;4.35476190476193
2020010204;4.20714285714288
2020010207;4.17380952380955
2020010210;5.34285714285717
2020010213;8.36904761904764
2020010216;8.90714285714288
2020010219;7.08809523809526
2020010222;6.8809523809524
2020010301;6.80476190476192
2020010304;6.81190476190479
2020010307;6.70238095238097
2020010310;7.63809523809526
2020010313;10.2357142857143
2020010316;10.1880952380953
2020010319;8.65952380952384
2020010322;7.75000000000002
2020010401;7.15000000000003
2020010404;6.14761904761907
2020010407;5.38095238095241
2020010410;6.25000000000003
2020010413;9.54047619047622
2020010416;9.39285714285716
2020010419;6.96190476190478
2020010422;5.90238095238098
2020010501;4.9761904761905
2020010504;4.27857142857145
2020010507;3.60714285714288
2020010510;4.68571428571431
2020010513;8.25952380952383
2020010516;8.59285714285717
2020010519;5.50952380952383
2020010522;3.89761904761907
2020010601;2.70476190476192
2020010604;1.9309523809524
2020010607;1.27380952380955
2020010610;3.15238095238097
2020010613;8.06428571428573
2020010616;9.23809523809526
2020010619;6.34285714285717
2020010622;5.53095238095241
2020010701;5.35476190476193
2020010704;5.38571428571431
2020010707;5.76904761904764
2020010710;6.96904761904764
2020010713;9.66428571428574
2020010716;10.4119047619048
2020010719;8.82142857142859
2020010722;8.06904761904764
2020010801;7.98809523809526
2020010804;7.67380952380955
2020010807;7.97857142857145
2020010810;8.95714285714288
2020010813;11.55
2020010816;12.2380952380953
2020010819;9.85476190476193
2020010822;8.88333333333336
2020010901;8.64285714285716
2020010904;8.24761904761907
2020010907;8.0261904761905
2020010910;9.48809523809526
2020010913;12.5619047619048
2020010916;12.5428571428572
2020010919;10.0119047619048
2020010922;9.08333333333336
2020011001;8.56904761904764
2020011004;8.25238095238097
2020011007;7.8809523809524
2020011010;8.01190476190478
2020011013;9.39761904761907
2020011016;9.3761904761905
2020011019;7.26190476190478
2020011022;6.19761904761907
2020011101;5.21666666666669
2020011104;4.66666666666669
2020011107;4.26666666666669
2020011110;5.43333333333336
2020011113;9.05000000000003
2020011116;9.31428571428574
2020011119;6.02857142857146
2020011122;4.34523809523812
2020011201;3.58571428571431
2020011204;3.19285714285717
2020011207;3.04047619047621
2020011210;4.7666666666667
2020011213;9.00000000000002
2020011216;9.69285714285716
2020011219;6.75714285714288
2020011222;5.58571428571431
2020011301;4.79761904761907
2020011304;4.17857142857145
2020011307;4.17380952380955
2020011310;5.55952380952383
2020011313;8.85476190476193
2020011316;10.1261904761905
2020011319;7.90238095238098
2020011322;7.24047619047621
2020011401;7.08095238095241
2020011404;7.16190476190478
2020011407;7.02142857142859
2020011410;8.33095238095241
2020011413;11.5142857142857
2020011416;12.1119047619048
2020011419;10.1190476190476
2020011422;9.2809523809524
2020011501;8.64761904761907
2020011504;7.94390243902441
2020011507;7.79512195121953
2020011510;9.04523809523812
2020011513;11.9309523809524
2020011516;11.9952380952381
2020011519;9.38571428571431
2020011522;7.82857142857145
2020011601;6.69047619047621
2020011604;6.20000000000002
2020011607;5.68809523809526
2020011610;7.68333333333336
2020011613;12.0536585365854
2020011616;13.1619047619048
2020011619;10.2142857142857
2020011622;9.14285714285716
2020011701;8.68571428571431
2020011704;8.53809523809526
2020011707;8.30238095238098
2020011710;8.57142857142859
2020011713;9.73571428571431
2020011716;9.09047619047622
2020011719;7.02380952380955
2020011722;6.30476190476193
2020011801;5.26428571428573
2020011804;4.45476190476193
2020011807;3.61428571428574
2020011810;4.74047619047621
2020011813;8.2761904761905
2020011816;8.5261904761905
2020011819;5.4487804878049
2020011822;4.15238095238097
2020011901;3.27317073170734
2020011904;2.79285714285717
2020011907;2.53333333333336
2020011910;3.48571428571431
2020011913;6.69047619047621
2020011916;7.01904761904764
2020011919;4.95952380952383
2020011922;4.08809523809526
2020012001;3.47857142857145
2020012004;2.72380952380955
2020012007;2.44285714285717
2020012010;3.29761904761908
2020012013;6.08571428571431
2020012016;6.62857142857145
2020012019;4.96904761904765
2020012022;3.91190476190478
2020012101;3.15000000000002
2020012104;2.50952380952383
2020012107;1.80000000000002
2020012110;3.05952380952384
2020012113;6.26666666666669
2020012116;7.4261904761905
2020012119;5.22142857142859
2020012122;4.09285714285717
2020012201;3.31904761904764
