010700520200101;102260
010700520200102;101940
010700520200103;101130
010700520200104;102400
010700520200105;102780
010700520200106;102280
010700520200107;101570
010700520200108;101480
010700520200109;101100
010700520200110;100090
010700520200111;102400
010700520200112;101660
010700520200113;101470
010700520200114;99520
010700520200115;99810
010700520200116;101440
010700520200117;100550
010700520200118;101370
010700520200119;102540
010700520200120;103910
010700520200121;103580
010700520200122;103000
010700520200123;102650
010700520200124;101730
010700520200125;101380
010700520200126;100820
010700520200127;100090
010700520200128;98740
010700520200129;99710
010700520200130;100580
010700520200131;100030
010700520200201;99850
010700520200202;100520
010700520200203;100590
010700520200204;100560
010700520200205;102400
010700520200206;102680
010700520200207;101840
010700520200208;100960
010700520200209;100900
010700520200210;98750
010700520200211;99770
010700520200212;100710
010700520200213;100500
010700520200214;100430
010700520200215;101180
010700520200216;99910
010700520200217;100270
010700520200218;101300
010700520200219;100920
010700520200220;101060
010700520200221;101560
010700520200222;101630
010700520200223;101630
010700520200224;101650
010700520200225;99940
010700520200226;98980
010700520200227;99990
010700520200228;100810
010700520200229;99180
010700520200301;98580
010700520200302;98330
010700520200303;99210
010700520200304;100270
010700520200305;99310
010700520200306;98430
010700520200307;100650
010700520200308;100830
010700520200309;100200
010700520200310;100200
010700520200311;100450
010700520200312;100110
010700520200313;100810
010700520200314;101220
010700520200315;100770
010700520200316;100480
010700520200317;101950
010700520200318;102060
010700520200319;101740
010700520200320;101490
010700520200321;101660
010700520200322;101420
010700520200323;101740
010700520200324;101870
010700520200325;101670
010700520200326;101240
010700520200327;101170
010700520200328;101190
010700520200329;102060
010700520201026;99230
010700520201027;99590
010700520201028;99570
010700520201029;100270
010700520201030;101000
010700520201031;101420
010700520201101;100690
010700520201102;99940
010700520201103;101200
010700520201104;101920
010700520201105;103000
010700520201106;102560
010700520201107;101370
010700520201108;101070
010700520201109;101170
010700520201110;101400
010700520201111;101740
010700520201112;100520
010700520201113;100900
010700520201114;100840
010700520201115;99950
010700520201116;99780
010700520201117;101390
010700520201118;101660
010700520201119;101250
010700520201120;102710
010700520201121;102420
010700520201122;101920
010700520201123;101940
010700520201124;101760
010700520201125;100610
010700520201126;101040
010700520201127;101110
010700520201128;100770
010700520201129;101260
010700520201130;101900
010700520201201;101060
010700520201202;101340
010700520201203;100040
010700520201204;96520
010700520201205;97940
010700520201206;98820
010700520201207;99180
010700520201208;99070
010700520201209;99930
010700520201210;99620
010700520201211;98820
010700520201212;98220
010700520201213;99970
010700520201214;99450
010700520201215;99610
010700520201216;100420
010700520201217;100380
010700520201218;101180
010700520201219;100290
010700520201220;100530
010700520201221;101020
010700520201222;100210
010700520201223;100490
010700520201224;99760
010700520201225;101580
010700520201226;102080
010700520201227;99520
010700520201228;96710
010700520201229;97250
010700520201230;98980
010700520201231;99350
010701520200101;102720
010701520200102;102320
010701520200103;101420
010701520200104;102570
010701520200105;103030
010701520200106;102590
010701520200107;101740
010701520200108;101720
010701520200109;101420
010701520200110;100440
010701520200111;102700
010701520200112;101970
010701520200113;101730
010701520200114;99850
010701520200115;100150
010701520200116;101740
010701520200117;100950
010701520200118;101600
010701520200119;102750
010701520200120;104210
010701520200121;103920
010701520200122;103350
010701520200123;103000
010701520200124;102060
