07299;7.51;47.614333;34
07335;0.314333;46.593833;43
07481;5.077833;45.7265;40
07761;8.792667;41.918;46
07037;1.181667;49.383;81
07222;-1.608833;47.15;84
07314;-1.4115;46.046833;81
07591;6.502333;44.565667;56
07621;0.0;43.188;84
07460;3.149333;45.786833;47
07761;8.792667;41.918;74
07168;4.02;48.324667;79
07577;4.733;44.581167;84
07621;0.0;43.188;50
07015;3.0975;50.57;38
07072;4.155333;49.209667;52
07181;5.959833;48.581;61
07471;3.764;45.0745;43
07510;-0.691333;44.830667;71
07015;3.0975;50.57;78
07207;-3.218333;47.294333;69
07577;4.733;44.581167;77
07255;2.359833;47.059167;86
07335;0.314333;46.593833;96
07168;4.02;48.324667;82
07117;-3.473167;48.825833;72
07027;-0.456167;49.18;59
07190;7.640333;48.5495;44
07314;-1.4115;46.046833;66
07481;5.077833;45.7265;57
07558;3.0195;44.1185;49
07690;7.209;43.648833;67
07207;-3.218333;47.294333;66
07434;1.175;45.861167;54
07130;-1.734;48.068833;78
07434;1.175;45.861167;66
07627;1.106833;43.005333;38
07747;2.872833;42.737167;30
07207;-3.218333;47.294333;78
07240;0.727333;47.4445;88
07747;2.872833;42.737167;64
07630;1.378833;43.621;92
07005;1.834;50.136;72
07027;-0.456167;49.18;59
07190;7.640333;48.5495;48
07535;1.396667;44.745;58
07149;2.384333;48.716833;42
07299;7.51;47.614333;61
07240;0.727333;47.4445;71
07255;2.359833;47.059167;61
07535;1.396667;44.745;79
07577;4.733;44.581167;62
07027;-0.456167;49.18;89
07207;-3.218333;47.294333;83
07471;3.764;45.0745;91
07607;-0.500167;43.909833;91
07643;3.963167;43.577;68
07168;4.02;48.324667;72
07627;1.106833;43.005333;43
07690;7.209;43.648833;66
07005;1.834;50.136;69
07110;-4.412;48.444167;98
07139;0.110167;48.4455;85
07650;5.216;43.437667;81
07314;-1.4115;46.046833;71
07577;4.733;44.581167;45
07139;0.110167;48.4455;56
07690;7.209;43.648833;67
07481;5.077833;45.7265;41
07650;5.216;43.437667;46
07149;2.384333;48.716833;47
07280;5.088333;47.267833;57
07015;3.0975;50.57;86
07510;-0.691333;44.830667;86
07535;1.396667;44.745;84
07072;4.155333;49.209667;94
07607;-0.500167;43.909833;92
07630;1.378833;43.621;87
07643;3.963167;43.577;58
07015;3.0975;50.57;94
07020;-1.939833;49.725167;76
07643;3.963167;43.577;59
07139;0.110167;48.4455;72
07207;-3.218333;47.294333;69
07471;3.764;45.0745;54
07510;-0.691333;44.830667;56
07117;-3.473167;48.825833;82
07168;4.02;48.324667;42
07117;-3.473167;48.825833;86
07072;4.155333;49.209667;86
07168;4.02;48.324667;91
07471;3.764;45.0745;64
07190;7.640333;48.5495;50
07280;5.088333;47.267833;47
07434;1.175;45.861167;61
07280;5.088333;47.267833;77
07630;1.378833;43.621;62
07747;2.872833;42.737167;49
07510;-0.691333;44.830667;88
07577;4.733;44.581167;60
07110;-4.412;48.444167;96
07460;3.149333;45.786833;80
07240;0.727333;47.4445;65
07207;-3.218333;47.294333;63
07607;-0.500167;43.909833;45
07747;2.872833;42.737167;36
07314;-1.4115;46.046833;63
07005;1.834;50.136;70
07072;4.155333;49.209667;53
07072;4.155333;49.209667;68
07460;3.149333;45.786833;61
07790;9.485167;42.540667;55
07255;2.359833;47.059167;67
07690;7.209;43.648833;73
07015;3.0975;50.57;82
07240;0.727333;47.4445;90
07255;2.359833;47.059167;86
07335;0.314333;46.593833;99
07207;-3.218333;47.294333;57
07761;8.792667;41.918;56
07535;1.396667;44.745;43
07607;-0.500167;43.909833;41
07460;3.149333;45.786833;41
07181;5.959833;48.581;48
07630;1.378833;43.621;33
07643;3.963167;43.577;80
07761;8.792667;41.918;53
07117;-3.473167;48.825833;92
07130;-1.734;48.068833;90
07139;0.110167;48.4455;87
07149;2.384333;48.716833;72
07460;3.149333;45.786833;62
07607;-0.500167;43.909833;59
07460;3.149333;45.786833;59
07139;0.110167;48.4455;95
07510;-0.691333;44.830667;74
07139;0.110167;48.4455;95
07240;0.727333;47.4445;91
07299;7.51;47.614333;72
07471;3.764;45.0745;79
07481;5.077833;45.7265;72
07255;2.359833;47.059167;44
07314;-1.4115;46.046833;84
07510;-0.691333;44.830667;64
07181;5.959833;48.581;32
07460;3.149333;45.786833;30
07110;-4.412;48.444167;65
07020;-1.939833;49.725167;83
07037;1.181667;49.383;94
07037;1.181667;49.383;66
07280;5.088333;47.267833;92
07072;4.155333;49.209667;65
07240;0.727333;47.4445;62
07591;6.502333;44.565667;79
07607;-0.500167;43.909833;89
07627;1.106833;43.005333;94
07299;7.51;47.614333;92
07577;4.733;44.581167;91
07510;-0.691333;44.830667;94
07005;1.834;50.136;91
07481;5.077833;45.7265;86
07181;5.959833;48.581;57
07460;3.149333;45.786833;51
07577;4.733;44.581167;68
07630;1.378833;43.621;57
07168;4.02;48.324667;51
07690;7.209;43.648833;84
07761;8.792667;41.918;72
07790;9.485167;42.540667;82
07643;3.963167;43.577;73
07690;7.209;43.648833;79
07130;-1.734;48.068833;95
07558;3.0195;44.1185;72
07181;5.959833;48.581;28
07110;-4.412;48.444167;86
07621;0.0;43.188;48
07650;5.216;43.437667;62
07299;7.51;47.614333;51
07335;0.314333;46.593833;92
07535;1.396667;44.745;80
07471;3.764;45.0745;71
07761;8.792667;41.918;53
07434;1.175;45.861167;90
07015;3.0975;50.57;75
07005;1.834;50.136;91
07510;-0.691333;44.830667;86
07577;4.733;44.581167;66
07630;1.378833;43.621;78
07015;3.0975;50.57;54
07314;-1.4115;46.046833;62
07790;9.485167;42.540667;80
07149;2.384333;48.716833;62
07460;3.149333;45.786833;65
07015;3.0975;50.57;74
07037;1.181667;49.383;92
07434;1.175;45.861167;75
07110;-4.412;48.444167;97
07117;-3.473167;48.825833;79
07130;-1.734;48.068833;98
07190;7.640333;48.5495;96
07471;3.764;45.0745;92
07558;3.0195;44.1185;83
07577;4.733;44.581167;74
07190;7.640333;48.5495;81
07255;2.359833;47.059167;61
07643;3.963167;43.577;40
07072;4.155333;49.209667;46
07240;0.727333;47.4445;37
07510;-0.691333;44.830667;37
07255;2.359833;47.059167;41
07747;2.872833;42.737167;39
07761;8.792667;41.918;75
07015;3.0975;50.57;83
07027;-0.456167;49.18;77
07072;4.155333;49.209667;87
07037;1.181667;49.383;70
07168;4.02;48.324667;44
07240;0.727333;47.4445;58
07015;3.0975;50.57;66
07255;2.359833;47.059167;35
07181;5.959833;48.581;31
07577;4.733;44.581167;25
07015;3.0975;50.57;89
07015;3.0975;50.57;85
07110;-4.412;48.444167;99
07577;4.733;44.581167;69
