07020;49.725167;-1.939833;-9.19;9.19
07510;44.830667;-0.691333;-3.02;3.60
07471;45.0745;3.764;-3.72;2.15
07130;48.068833;-1.734;-8.43;7.07
07207;47.294333;-3.218333;-8.58;7.20
07558;44.1185;3.0195;-5.70;9.87
61976;-15.887667;54.520667;2.64;3.14
78897;16.264;-61.516333;3.82;3.82
07460;45.786833;3.149333;-2.62;2.62
07627;43.005333;1.106833;-5.98;2.79
61976;-15.887667;54.520667;2.75;5.89
07037;49.383;1.181667;-5.16;3.61
07558;44.1185;3.0195;-12.60;5.87
07149;48.716833;2.384333;-3.04;3.04
07471;45.0745;3.764;-4.42;3.10
07761;41.918;8.792667;-9.73;8.16
81408;3.890667;-51.804667;0.69;0.40
07643;43.577;3.963167;-6.64;4.65
07335;46.593833;0.314333;0.00;3.30
07190;48.5495;7.640333;-1.65;3.53
07643;43.577;3.963167;1.54;1.84
07027;49.18;-0.456167;-3.55;6.15
61997;-46.4325;51.856667;-14.67;2.59
07607;43.909833;-0.500167;-4.38;4.38
07335;46.593833;0.314333;-4.10;8.79
07627;43.005333;1.106833;-2.44;0.89
07139;48.4455;0.110167;-9.67;6.77
81405;4.822333;-52.365333;0;0
07181;48.581;5.959833;-7.10;15.23
07207;47.294333;-3.218333;-12.45;12.45
07558;44.1185;3.0195;-7.00;7.00
07149;48.716833;2.384333;-5.44;5.44
07607;43.909833;-0.500167;-6.82;5.72
07643;43.577;3.963167;-4.99;7.13
07761;41.918;8.792667;0.49;0.09
07299;47.614333;7.51;-6.75;8.04
89642;-66.663167;140.001;6.77;9.67
07020;49.725167;-1.939833;-4.45;7.71
07481;45.7265;5.077833;-0.36;2.07
07510;44.830667;-0.691333;-6.56;7.81
81408;3.890667;-51.804667;0;0
07577;44.581167;4.733;-0.38;0.32
07015;50.57;3.0975;-0.43;4.88
07577;44.581167;4.733;-0.64;0.77
07255;47.059167;2.359833;-6.24;7.43
07607;43.909833;-0.500167;-2.81;4.01
07630;43.621;1.378833;-5.29;4.44
07761;41.918;8.792667;-2.86;1.65
07240;47.4445;0.727333;-4.65;8.05
07577;44.581167;4.733;0.00;0.80
07630;43.621;1.378833;-6.72;6.72
07037;49.383;1.181667;-5.98;7.12
07110;48.444167;-4.412;-4.47;6.39
07255;47.059167;2.359833;-5.10;7.29
07558;44.1185;3.0195;-7.95;5.56
61976;-15.887667;54.520667;-11.23;1.98
07037;49.383;1.181667;-2.20;4.71
07471;45.0745;3.764;-1.41;1.69
07630;43.621;1.378833;-1.98;1.98
81401;5.4855;-54.031667;2.86;1.65
07005;50.136;1.834;-2.29;6.30
07510;44.830667;-0.691333;-2.58;5.53
07661;43.079333;5.940833;-10.26;8.61
07117;48.825833;-3.473167;-1.98;5.45
07481;45.7265;5.077833;0.83;4.73
07607;43.909833;-0.500167;0.80;1.72
07661;43.079333;5.940833;-8.20;6.88
07650;43.437667;5.216;1.35;1.61
07621;43.188;0.0;0.25;2.89
07015;50.57;3.0975;-1.30;7.39
78925;14.595333;-60.995667;2.01;2.87
07149;48.716833;2.384333;-0.39;1.45
07280;47.267833;5.088333;0.26;1.48
81405;4.822333;-52.365333;4.67;3.27
07139;48.4455;0.110167;-0.47;1.74
07535;44.745;1.396667;-0.78;0.45
07790;42.540667;9.485167;-1.54;1.84
61998;-49.352333;70.243333;-9.67;6.77
07110;48.444167;-4.412;0;0
81405;4.822333;-52.365333;1.82;1.05
07207;47.294333;-3.218333;1.26;0.34
07690;43.648833;7.209;4.75;3.99
61997;-46.4325;51.856667;-0.99;5.61
07207;47.294333;-3.218333;3.12;1.80
07434;45.861167;1.175;4.73;0.83
07690;43.648833;7.209;5.24;3.67
78922;14.7745;-60.875333;1.82;10.34
07207;47.294333;-3.218333;4.89;1.78
07139;48.4455;0.110167;3.99;1.86
07621;43.188;0.0;-0.72;1.97
07005;50.136;1.834;7.34;3.42
81405;4.822333;-52.365333;3.81;1.77
07222;47.15;-1.608833;-0.33;1.87
07471;45.0745;3.764;-2.17;1.25
07650;43.437667;5.216;0.86;2.35
07015;50.57;3.0975;-1.31;0.92
07181;48.581;5.959833;-1.23;3.38
81405;4.822333;-52.365333;4.44;2.07
07037;49.383;1.181667;-0.57;2.13
07190;48.5495;7.640333;0.21;0.77
78925;14.595333;-60.995667;4.02;5.73
07535;44.745;1.396667;0;0
07577;44.581167;4.733;6.38;1.71
07607;43.909833;-0.500167;0;0
07015;50.57;3.0975;0.23;2.59
07627;43.005333;1.106833;-2.12;2.12
07335;46.593833;0.314333;-0.28;1.58
78925;14.595333;-60.995667;4.67;3.92
07790;42.540667;9.485167;0;0
07335;46.593833;0.314333;-1.35;1.61
07510;44.830667;-0.691333;-0.72;1.97
07607;43.909833;-0.500167;0.49;0.34
07643;43.577;3.963167;-1.79;0.65
07747;42.737167;2.872833;-0.57;0.57
81415;3.640167;-54.028333;0.64;0.64
61976;-15.887667;54.520667;3.89;3.89
07190;48.5495;7.640333;0.00;5.30
61998;-49.352333;70.243333;-5.52;4.63
07072;49.209667;4.155333;-2.67;7.33
07168;48.324667;4.02;-3.11;11.59
07630;43.621;1.378833;0.21;1.18
07117;48.825833;-3.473167;-6.89;5.79
07130;48.068833;-1.734;-5.20;3.00
07222;47.15;-1.608833;-3.54;3.54
81408;3.890667;-51.804667;1.15;1.64
07037;49.383;1.181667;-2.44;2.91
07690;43.648833;7.209;-1.61;1.92
78925;14.595333;-60.995667;2.41;3.44
89642;-66.663167;140.001;11.96;25.65
07280;47.267833;5.088333;7.57;0.66
07481;45.7265;5.077833;-2.90;0.00
07020;49.725167;-1.939833;11.95;10.03
07621;43.188;0.0;-0.97;2.08
07650;43.437667;5.216;11.47;8.03
07255;47.059167;2.359833;4.42;2.55
07510;44.830667;-0.691333;3.19;1.16
07117;48.825833;-3.473167;6.74;5.66
07690;43.648833;7.209;11.30;7.92
81405;4.822333;-52.365333;0;0
07661;43.079333;5.940833;11.60;5.41
81415;3.640167;-54.028333;0;0
07181;48.581;5.959833;5.72;3.30
61980;-20.8925;55.528667;2.76;2.31
78897;16.264;-61.516333;2.38;2.83
07222;47.15;-1.608833;3.08;1.44
81405;4.822333;-52.365333;1.85;3.20
07434;45.861167;1.175;-0.40;0.57
61996;-37.795167;77.569167;-2.95;2.06
07747;42.737167;2.872833;-2.59;0.23
61976;-15.887667;54.520667;-8.46;3.08
78925;14.595333;-60.995667;4.05;4.83
07434;45.861167;1.175;0.85;0.31
07650;43.437667;5.216;2.57;3.06
07535;44.745;1.396667;0.14;1.59
78925;14.595333;-60.995667;-0.78;0.45
81401;5.4855;-54.031667;0.00;1
07222;47.15;-1.608833;0.52;2.95
07481;45.7265;5.077833;0;0
07661;43.079333;5.940833;-0.45;2.56
07207;47.294333;-3.218333;-1.98;11.23
07005;50.136;1.834;0.23;2.59
07015;50.57;3.0975;-0.35;3.98
07255;47.059167;2.359833;0.49;2.76
07027;49.18;-0.456167;-0.39;4.48
07190;48.5495;7.640333;0.24;2.69
61996;-37.795167;77.569167;0.36;2.07
81408;3.890667;-51.804667;1.35;0.36
07747;42.737167;2.872833;-0.90;0.63
07650;43.437667;5.216;1.54;4.23
81401;5.4855;-54.031667;-0.25;0.54
07207;47.294333;-3.218333;-3.79;4.52
07643;43.577;3.963167;-1.55;0.41
07577;44.581167;4.733;-0.47;1.74
07650;43.437667;5.216;-1.76;1.48
81415;3.640167;-54.028333;3.53;1.65
07181;48.581;5.959833;0.41;1.55
61998;-49.352333;70.243333;3.28;3.91
07181;48.581;5.959833;0.67;2.51
07037;49.383;1.181667;1.15;1.99
81401;5.4855;-54.031667;1.13;0.65
07005;50.136;1.834;1.15;1.99
07335;46.593833;0.314333;-0.64;3.64
07630;43.621;1.378833;-2.41;3.44
