07558;3.0195;44.1185;712
61976;54.520667;-15.887667;7
07027;-0.456167;49.18;67
07110;-4.412;48.444167;94
07591;6.502333;44.565667;871
71805;-56.179167;46.766333;21
78925;-60.995667;14.595333;3
07015;3.0975;50.57;47
07149;2.384333;48.716833;89
81408;-51.804667;3.890667;6
89642;140.001;-66.663167;43
07020;-1.939833;49.725167;6
07761;8.792667;41.918;5
81405;-52.365333;4.822333;4
07168;4.02;48.324667;112
07607;-0.500167;43.909833;59
07650;5.216;43.437667;9
71805;-56.179167;46.766333;21
07149;2.384333;48.716833;89
61972;40.340667;-22.344167;6
07280;5.088333;47.267833;219
07434;1.175;45.861167;402
61976;54.520667;-15.887667;7
07020;-1.939833;49.725167;6
07117;-3.473167;48.825833;55
07168;4.02;48.324667;112
07690;7.209;43.648833;2
61970;42.712;-17.054667;9
71805;-56.179167;46.766333;21
07168;4.02;48.324667;112
07181;5.959833;48.581;336
07222;-1.608833;47.15;26
07335;0.314333;46.593833;123
07222;-1.608833;47.15;26
07650;5.216;43.437667;9
61972;40.340667;-22.344167;6
07015;3.0975;50.57;47
07280;5.088333;47.267833;219
81405;-52.365333;4.822333;4
07020;-1.939833;49.725167;6
07207;-3.218333;47.294333;34
07621;0.0;43.188;360
07747;2.872833;42.737167;42
07434;1.175;45.861167;402
61998;70.243333;-49.352333;29
07314;-1.4115;46.046833;11
07015;3.0975;50.57;47
07110;-4.412;48.444167;94
07168;4.02;48.324667;112
07222;-1.608833;47.15;26
07630;1.378833;43.621;151
07015;3.0975;50.57;47
07481;5.077833;45.7265;235
07627;1.106833;43.005333;414
07510;-0.691333;44.830667;47
78925;-60.995667;14.595333;3
81408;-51.804667;3.890667;6
78925;-60.995667;14.595333;3
07434;1.175;45.861167;402
07690;7.209;43.648833;2
07015;3.0975;50.57;47
07020;-1.939833;49.725167;6
07335;0.314333;46.593833;123
07630;1.378833;43.621;151
07314;-1.4115;46.046833;11
61980;55.528667;-20.8925;8
61996;77.569167;-37.795167;27
71805;-56.179167;46.766333;21
07207;-3.218333;47.294333;34
07510;-0.691333;44.830667;47
07577;4.733;44.581167;73
07650;5.216;43.437667;9
61972;40.340667;-22.344167;6
07240;0.727333;47.4445;108
07577;4.733;44.581167;73
07117;-3.473167;48.825833;55
07130;-1.734;48.068833;36
07149;2.384333;48.716833;89
07190;7.640333;48.5495;150
07577;4.733;44.581167;73
07627;1.106833;43.005333;414
78897;-61.516333;16.264;11
07577;4.733;44.581167;73
61980;55.528667;-20.8925;8
67005;45.282833;-12.8055;7
67005;45.282833;-12.8055;7
07027;-0.456167;49.18;67
78922;-60.875333;14.7745;26
07621;0.0;43.188;360
07690;7.209;43.648833;2
61997;51.856667;-46.4325;146
07240;0.727333;47.4445;108
07255;2.359833;47.059167;161
07627;1.106833;43.005333;414
07005;1.834;50.136;69
07149;2.384333;48.716833;89
07314;-1.4115;46.046833;11
07460;3.149333;45.786833;331
07510;-0.691333;44.830667;47
