2010010407;100685
2010010410;101110
2010010416;98360
2010010419;100440
2010010422;100075
2010010501;99480
2010010504;99850
2010010510;91870
2010010513;97062.5
2010010516;99982.5
2010010519;100093.333333333
2010010522;99400
2010010601;99220
2010010604;96530
2010010607;99254
2010010610;97565
2010010613;98820
2010010616;99080
2010010619;98745
2010010622;95700
2010010701;100430
2010010707;97930
2010010713;100165
2010010716;100465
2010010722;100073.333333333
2010010801;99702.5
2010010804;96070
2010010807;101090
2010010813;101380
2010030204;100970
2010030207;97680
2010030210;101590
2010030213;100505
2010030216;96750
2010030219;101390
2010030222;99966.6666666667
