
07005 1.834 50.136 70

07015 3.0975 50.57 91

07020 -1.939833 49.725167 95

07027 -0.456167 49.18 93

07110 -4.412 48.444167 83

07117 -3.473167 48.825833 67

07130 -1.734 48.068833 84

07149 2.384333 48.716833 94

07168 4.02 48.324667 89

07181 5.959833 48.581 90

07190 7.640333 48.5495 78

07207 -3.218333 47.294333 81

07222 -1.608833 47.15 84

07240 0.727333 47.4445 81

07255 2.359833 47.059167 66

07280 5.088333 47.267833 97

07314 -1.4115 46.046833 87

07335 0.314333 46.593833 89

07434 1.175 45.861167 100

07460 3.149333 45.786833 76

07481 5.077833 45.7265 76

07510 -0.691333 44.830667 97

07558 3.0195 44.1185 100

07577 4.733 44.581167 94

07591 6.502333 44.565667 67

07607 -0.500167 43.909833 92

07621 0 43.188 95

07627 1.106833 43.005333 98

07630 1.378833 43.621 94

07650 5.216 43.437667 91

07690 7.209 43.648833 74

07747 2.872833 42.737167 87

07761 8.792667 41.918 94

61970 42.712 -17.054667 68

61976 54.520667 -15.887667 77

61980 55.528667 -20.8925 82

61996 77.569167 -37.795167 99

61997 51.856667 -46.4325 81

61998 70.243333 -49.352333 78

67005 45.282833 -12.8055 94

71805 -56.179167 46.766333 100

78897 -61.516333 16.264 81

78922 -60.875333 14.7745 81

78925 -60.995667 14.595333 84

81405 -52.365333 4.822333 76

81408 -51.804667 3.890667 90

89642 140.001 -66.663167 67
