07005;41.2;-11;11.0907708164159
07015;41.4;-12.3;11.3463034534348
07020;30.3;-3.09999999999997;12.2903870610102
07027;37.9;-8.69999999999999;11.374043956044
07037;40.9;-10.8;10.9903290379082
07072;40.9;-11.9;11.4112156987876
07110;34;-6.5;11.693629458285
07117;35.2;-4.29999999999995;12.1838893614341
07130;38.6;-8.19999999999999;12.1683880233538
07139;39.3;-13.3;11.3034404321865
07149;41.4;-12.4;12.2361149196062
07168;41.3;-14.5;11.6065972763252
07181;39.4;-14.9;10.7679332163888
07190;38.8;-17.3;11.6553481963928
07207;30.4;-4;13.2264919759277
07222;39.2;-8.29999999999995;12.7525736897863
07240;40.5;-11.3;12.4477955411229
07255;40.8;-10.8;12.3811457781378
07280;38.9;-13;11.631684659804
07299;38.4;-19.7;11.2455432884232
07314;33.8;-5.39999999999998;13.7853429856172
07335;39.7;-12.7;12.4167358402247
07434;37.6;-12.5;11.8067990523101
07460;40.6;-16.6;12.339866096687
07471;37.2;-20.1;9.24348826217114
07481;38.9;-12.1;12.9976620218835
07510;40.4;-8.69999999999999;14.0839630876668
07535;39.9;-13.8;12.9040850132833
07558;36.3;-13.4;11.1418199082133
07577;39.6;-7.5;14.3993076995041
07591;38.1;-17.1;10.9155097953308
07607;39.7;-11;13.6657671574035
07621;38.1;-10.5;12.7095804810652
07627;37.9;-13.6;12.399051656461
07630;39.7;-12.3;14.3158511500343
07643;42;-7.09999999999997;15.686430344741
07650;39.1;-8.79999999999995;15.9850308353579
07661;35.7;-2.29999999999995;15.9796541165008
07690;36.5;-1.19999999999999;16.5184635530336
07747;41.9;-5.79999999999995;16.2216536788408
07761;38.6;-3.69999999999999;16.1413100436681
07790;35.2;-1.19999999999999;16.3675306359108
